customer_id,age,gender,dependent_count,education_level,marital_status,estimated_income,months_on_book,total_relationship_count,months_inactive_12_mon,credit_limit,total_trans_amount,total_trans_count,avg_utilization_ratio
752199183,51,F,1,Uneducated,Married,125000,44,6,2,3553.0,4923,89,0.0
789707433,41,F,4,High School,Single,84000,28,4,2,2515.0,4370,68,0.522
717448383,41,M,4,Uneducated,Single,89000,28,1,2,4428.0,2331,36,0.0
779468808,43,M,1,High School,Married,58000,25,6,3,1616.0,4961,78,0.0
790000608,64,F,1,Graduate,Single,21000,56,4,1,6723.0,3838,67,0.144
770917608,42,F,1,Uneducated,Married,29000,29,3,4,2756.0,4656,62,0.693
716307558,50,F,3,High School,Married,32000,40,6,2,2897.0,2214,46,0.52
719048133,52,F,2,Uneducated,Married,34000,42,6,3,5456.0,3470,65,0.0
771488583,46,F,1,Graduate,Single,48000,34,4,2,3569.0,4186,72,0.0
717202908,39,M,5,College,Married,101000,29,3,3,34198.0,4270,59,0.053
720696558,44,M,2,Graduate,Single,107000,31,5,2,34516.0,4485,85,0.038
788989083,57,F,3,College,Single,47000,44,3,1,2817.0,4535,82,0.662
720398958,53,F,1,Uneducated,Single,22000,43,6,2,2126.0,4340,70,0.591
716530533,43,F,2,Uneducated,Single,23000,36,3,1,2573.0,4094,77,0.637
714499908,45,F,3,High School,Married,50000,31,5,5,2016.0,3243,63,0.646
708879483,48,F,1,College,Divorced,24000,36,6,3,4006.0,5006,89,0.411
716044383,41,F,3,High School,Unknown,22000,36,5,1,5869.0,4191,65,0.0
781320783,47,M,2,Graduate,Divorced,81000,41,3,2,4586.0,2529,43,0.0
711657783,50,F,2,College,Single,38000,41,6,3,1438.3,4617,67,0.0
715423233,46,M,5,College,Married,63000,35,3,3,1790.0,3539,57,0.445
719264058,51,F,0,Graduate,Married,39000,36,5,2,5862.0,4305,51,0.393
711120333,43,M,5,Graduate,Married,65000,36,3,5,7411.0,4278,80,0.181
714100008,47,F,2,College,Married,27000,36,6,2,5667.0,2176,38,0.444
798030933,47,M,4,College,Single,65000,41,5,2,15594.0,4745,75,0.0
708223383,47,F,3,High School,Married,35000,39,6,3,11410.0,2736,38,0.086
708705783,47,M,3,Doctorate,Married,65000,36,6,3,1584.0,2628,41,0.766
778949133,44,M,1,Uneducated,Married,108000,29,4,3,13298.0,3476,66,0.127
709017258,51,F,2,College,Married,27000,36,1,2,2114.0,2872,45,0.0
709161108,44,M,1,Graduate,Single,71000,33,3,2,2540.0,1531,31,0.0
716842908,41,F,5,Uneducated,Single,21000,30,4,2,1762.0,4986,80,0.596
787513533,47,F,1,Uneducated,Married,28000,36,6,3,2245.0,3344,54,0.669
717949983,47,M,1,Uneducated,Married,57000,36,3,2,8168.0,3554,82,0.262
714089658,41,M,2,Graduate,Single,69000,36,3,2,2238.0,2063,42,0.0
718863258,54,F,2,Doctorate,Married,30000,41,2,2,3881.0,2463,38,0.649
717549408,44,M,4,Graduate,Married,83000,36,3,1,20485.0,3024,51,0.0
807600633,44,F,2,Doctorate,Divorced,37000,39,6,4,9856.0,5408,83,0.068
770293758,44,M,3,High School,Single,39000,38,6,1,2111.0,4830,82,0.496
765584208,43,F,3,Graduate,Divorced,21000,30,3,2,2905.0,4444,84,0.716
811989858,49,M,4,Uneducated,Unknown,65000,44,6,3,32244.0,3501,65,0.0
721276383,47,F,2,Post-Graduate,Divorced,41000,33,6,2,5624.0,3843,66,0.216
708585933,44,F,4,High School,Single,31000,36,6,2,1656.0,4258,77,0.863
713283933,42,M,2,Uneducated,Married,51000,30,1,3,3032.0,2273,44,0.0
714915633,42,M,0,High School,Single,67000,36,4,3,15699.0,1793,40,0.0
709236633,40,F,3,Uneducated,Divorced,50000,28,3,1,6608.0,4033,58,0.344
827948133,47,F,3,Graduate,Single,36000,43,4,2,5062.0,4535,68,0.281
718946358,44,M,3,Uneducated,Single,48000,30,3,3,1547.0,4348,63,0.0
714400308,60,F,0,Uneducated,Single,33000,49,3,1,11060.0,4545,83,0.149
789670533,41,F,2,High School,Married,55000,26,5,1,1438.3,4300,67,0.0
770942283,46,F,2,Graduate,Single,31000,33,4,3,3670.0,4811,68,0.0
827074758,42,F,3,Uneducated,Single,24000,38,4,1,1538.0,5228,61,0.564
818326083,54,F,3,High School,Married,47000,49,5,1,1438.3,4385,91,0.616
712292133,45,F,3,College,Married,23000,36,4,2,2330.0,2107,40,0.985
709449333,49,M,1,High School,Single,62000,40,6,2,3170.0,4097,72,0.45
788840283,42,F,2,Post-Graduate,Divorced,29000,26,5,2,2120.0,4741,86,0.72
716013858,53,M,0,Graduate,Single,99000,34,3,1,20231.0,5002,78,0.071
712229283,48,F,4,Doctorate,Unknown,28000,24,4,2,1438.3,2306,46,0.0
751422258,45,F,4,Graduate,Married,34000,38,6,3,5583.0,3317,71,0.0
715691808,41,F,3,Uneducated,Divorced,21000,30,5,3,7764.0,3955,72,0.08
794273283,51,M,3,Uneducated,Single,118000,45,3,3,25670.0,2709,51,0.0
788838033,45,M,2,College,Single,64000,29,3,2,3841.0,2832,48,0.0
712778658,52,F,3,Graduate,Married,25000,39,4,3,2001.0,4238,63,0.454
789580908,44,F,3,High School,Single,27000,37,3,2,8512.0,4056,81,0.173
778965183,47,F,3,Uneducated,Divorced,43000,30,5,3,5869.0,4166,85,0.429
714462558,44,F,5,College,Married,34000,36,4,2,5791.0,4556,67,0.0
789013833,50,M,2,High School,Married,123000,37,5,2,34516.0,2118,41,0.012
800869758,49,M,3,Uneducated,Married,90000,43,6,1,2191.0,3967,76,0.645
807426033,37,M,2,High School,Single,70000,32,4,1,2865.0,3462,61,0.41
720091083,43,M,4,Graduate,Married,135000,31,6,1,6467.0,4098,61,0.292
711918033,37,F,3,Graduate,Married,25000,17,3,1,1468.0,2050,32,0.732
709679658,58,F,2,Graduate,Single,52000,50,4,3,5386.0,4846,84,0.0
779296908,46,F,3,Graduate,Single,26000,28,5,3,1438.3,5098,66,0.4
720682308,59,F,0,Uneducated,Single,103000,46,5,1,5402.0,4770,83,0.165
714084483,49,F,3,Uneducated,Single,53000,36,4,2,3855.0,1724,34,0.055
719495958,42,F,1,College,Married,21000,36,3,3,2983.0,2509,46,0.0
789775308,54,F,2,Doctorate,Divorced,33000,43,6,1,1438.3,4880,77,0.779
714726858,31,F,0,Post-Graduate,Divorced,33000,36,6,3,4871.0,2773,34,0.0
709749483,40,F,2,Graduate,Unknown,33000,29,5,1,2636.0,4584,70,0.741
710926383,32,F,2,Post-Graduate,Married,50000,24,5,3,1553.0,4549,68,0.758
717172308,45,F,3,High School,Married,49000,37,4,2,3304.0,1731,32,0.0
771795933,49,M,4,High School,Single,195000,38,3,3,34516.0,2376,55,0.073
785024808,53,F,1,High School,Single,21000,47,6,2,3378.0,4464,83,0.632
710277183,34,F,3,Uneducated,Single,42000,27,3,2,2313.0,4317,68,0.767
714647808,49,F,0,Graduate,Single,22000,39,4,3,2434.0,4628,73,0.0
709857033,60,F,1,College,Single,50000,50,5,1,1438.3,4148,84,0.0
714283458,40,M,2,College,Single,117000,36,5,1,14544.0,4064,92,0.0
804829533,59,M,0,High School,Single,62000,54,3,6,24621.0,2864,51,0.019
716702358,44,F,2,College,Married,23000,33,5,3,2337.0,4048,83,0.299
720028683,49,F,2,High School,Married,49000,39,5,3,2720.0,3806,61,0.708
757044033,44,M,2,Graduate,Unknown,118000,37,3,1,1965.0,3968,57,0.52
719672283,47,M,4,Graduate,Married,79000,39,4,2,33122.0,3145,63,0.048
719054733,52,F,0,Post-Graduate,Single,37000,40,4,3,1438.3,4673,69,0.554
793336383,47,F,1,High School,Married,21000,41,3,3,2709.0,4915,92,0.751
795599883,57,F,2,Uneducated,Married,76000,51,3,6,2404.0,2511,51,0.118
715650783,41,M,2,High School,Married,79000,36,6,2,4499.0,4906,75,0.0
711819708,33,F,3,Post-Graduate,Unknown,36000,25,3,2,4734.0,2275,55,0.532
713041683,55,M,2,Graduate,Married,183000,36,3,2,4697.0,1867,34,0.0
779544708,50,M,2,High School,Married,142000,35,4,5,34516.0,3931,77,0.019
712967508,47,M,3,Doctorate,Unknown,61000,36,4,1,2572.0,5038,86,0.425
710231433,56,M,1,Uneducated,Unknown,75000,43,5,1,3110.0,3395,75,0.765
817960533,41,M,4,High School,Married,60000,36,5,3,1734.0,4741,84,0.494
713431008,46,F,5,High School,Married,74000,36,5,3,3562.0,4198,77,0.0
709663608,43,F,1,Graduate,Married,25000,36,4,2,1536.0,1973,36,0.0
754851783,39,M,4,High School,Married,73000,32,4,2,19198.0,4423,90,0.116
808743558,42,F,3,High School,Married,25000,37,3,3,4540.0,4804,66,0.554
778905033,45,F,5,Graduate,Divorced,38000,26,3,5,1438.3,3889,60,0.852
720844008,54,F,4,Graduate,Single,26000,45,6,2,1990.0,5216,87,0.878
714286383,59,M,0,High School,Single,134000,36,4,3,3422.0,3337,65,0.304
718767183,45,F,4,Post-Graduate,Unknown,26000,36,6,3,2192.0,4905,89,0.668
712707408,43,F,2,High School,Married,35000,33,4,2,5152.0,3919,57,0.332
789859833,41,M,4,Doctorate,Unknown,24000,31,6,2,2515.0,4388,67,0.703
812411058,49,F,0,Uneducated,Single,32000,44,3,3,2094.0,2690,46,0.0
712311258,48,F,3,Uneducated,Single,54000,36,5,3,1906.0,4634,54,0.661
778397358,42,M,5,Graduate,Married,71000,22,6,2,5096.0,2574,43,0.0
715340733,39,M,1,High School,Unknown,40000,28,5,2,2222.0,4792,62,0.0
797495958,42,F,3,Uneducated,Unknown,43000,36,3,2,3015.0,4277,80,0.0
720384633,48,M,3,Uneducated,Single,52000,36,6,3,3786.0,3403,70,0.0
810868758,39,M,3,Uneducated,Married,54000,34,5,1,12078.0,2384,52,0.14
719105433,48,F,3,College,Single,41000,38,3,3,6448.0,4990,85,0.169
715609533,47,F,3,High School,Single,37000,35,1,3,5398.0,1887,36,0.0
712160058,59,F,2,Uneducated,Married,32000,51,5,5,1438.3,2146,44,0.0
779130108,33,F,0,Uneducated,Single,57000,15,3,2,1438.3,2527,49,0.0
712335858,48,F,4,Graduate,Married,36000,36,4,3,2620.0,4867,67,0.794
789643383,49,M,2,Uneducated,Married,75000,35,3,3,13435.0,3575,56,0.0
717733158,43,F,3,Doctorate,Married,38000,29,4,2,3186.0,4197,84,0.79
713205108,42,F,4,Graduate,Married,58000,27,3,1,1950.0,3873,76,0.545
719749083,63,M,0,Doctorate,Single,27000,54,5,2,7098.0,3465,59,0.313
811762383,42,F,2,Graduate,Married,37000,37,4,2,2250.0,4908,71,0.795
708710283,45,M,5,Doctorate,Married,132000,36,6,1,34516.0,4067,75,0.059
708542283,58,F,1,Doctorate,Married,34000,47,5,3,2495.0,4399,70,0.826
720667383,39,F,2,High School,Married,34000,32,5,3,3086.0,4684,81,0.717
822952158,53,F,2,Graduate,Married,22000,49,4,2,1520.0,4256,73,0.0
716922633,38,M,2,Uneducated,Single,192000,30,6,3,4043.0,2600,47,0.623
709081683,65,M,1,High School,Single,33000,54,3,1,4599.0,4208,69,0.313
710211783,38,F,4,Graduate,Married,31000,26,3,2,1438.3,2264,39,0.0
720364158,55,F,3,Graduate,Unknown,47000,36,4,3,7869.0,4314,83,0.159
713064783,60,F,1,Post-Graduate,Unknown,42000,48,3,3,5362.0,4205,83,0.384
709873683,60,M,0,Doctorate,Unknown,58000,53,4,2,16541.0,4352,82,0.086
758106108,45,F,2,Uneducated,Single,35000,38,3,2,7486.0,4604,70,0.235
711445233,42,F,5,Uneducated,Single,34000,36,6,3,1438.3,4653,78,0.0
778912683,51,F,2,Graduate,Single,87000,32,3,3,8365.0,4778,88,0.18
780496833,56,F,1,College,Single,29000,43,3,2,2846.0,2122,44,0.0
720057183,49,F,4,Doctorate,Single,23000,42,5,1,7789.0,3412,70,0.123
789081408,44,F,4,Uneducated,Single,28000,32,6,3,1438.3,2527,45,0.118
720634683,48,F,2,College,Married,32000,37,5,2,2220.0,2456,45,0.0
808732458,48,M,3,High School,Married,179000,43,5,3,6626.0,2838,49,0.235
719947533,46,F,2,Graduate,Married,43000,36,6,2,5547.0,4585,79,0.0
715452408,37,F,2,Graduate,Divorced,25000,36,4,3,1734.0,4727,67,0.569
718103733,41,F,4,High School,Married,38000,31,4,3,2934.0,4253,66,0.318
788705358,44,M,4,High School,Married,157000,33,4,1,14527.0,3965,58,0.142
772105608,48,F,4,Uneducated,Single,21000,37,6,3,2646.0,4246,80,0.33
718396533,47,M,3,College,Single,82000,38,5,3,8185.0,4527,83,0.19
712949733,46,M,5,High School,Single,58000,37,3,2,6340.0,3536,61,0.313
772036233,62,M,1,Graduate,Single,109000,51,6,2,5711.0,4320,72,0.0
713285058,46,F,3,Doctorate,Single,27000,34,4,3,2258.0,4275,76,0.709
710289783,43,F,2,Uneducated,Divorced,38000,25,5,2,2086.0,2537,48,0.962
780390108,44,F,3,College,Married,43000,34,3,1,3256.0,5079,81,0.311
720585183,50,M,3,High School,Married,64000,35,3,3,14854.0,3659,68,0.144
711831558,49,M,4,College,Divorced,172000,41,3,1,7184.0,3244,58,0.168
710854008,48,M,3,Post-Graduate,Unknown,51000,37,3,2,6541.0,3902,63,0.171
717017808,62,M,0,Uneducated,Single,55000,52,6,1,9065.0,4693,83,0.071
823615983,54,M,2,Uneducated,Single,42000,50,2,1,3682.0,1642,35,0.684
807587433,56,F,2,Doctorate,Married,31000,51,4,6,1438.3,2229,40,0.0
709987683,46,F,4,Graduate,Married,20000,36,4,3,2286.0,2798,40,0.0
714435408,57,M,3,High School,Single,98000,38,4,3,12663.0,3297,54,0.081
718994583,48,F,2,College,Single,31000,35,3,3,1438.3,4777,69,0.567
793616883,39,F,5,Graduate,Single,24000,33,5,2,1438.3,5205,78,0.464
779978283,45,F,3,High School,Married,71000,34,4,2,5056.0,4428,78,0.0
713370033,53,F,0,Graduate,Single,36000,40,4,1,1438.3,2014,53,0.0
710482533,26,M,0,Uneducated,Married,129000,17,4,2,30928.0,3863,72,0.065
778830933,40,M,3,Graduate,Married,93000,21,3,2,1804.0,5308,78,0.576
736145283,43,M,2,College,Married,111000,24,6,1,1669.0,3591,59,0.0
778718658,33,F,2,High School,Divorced,41000,15,3,3,9725.0,4062,65,0.0
719482008,45,M,1,Uneducated,Single,60000,35,5,3,21696.0,3354,76,0.048
715004808,49,F,2,High School,Married,28000,39,5,3,2992.0,4339,84,0.617
720014358,38,F,1,Doctorate,Single,22000,26,5,2,1934.0,4019,78,0.509
718208358,43,M,5,Uneducated,Married,174000,31,4,3,34516.0,3789,57,0.024
713380308,42,F,4,Uneducated,Single,23000,36,6,2,1734.0,4092,76,0.0
716477133,42,F,4,Uneducated,Single,33000,32,3,3,1438.3,3910,75,0.583
713949858,39,F,2,Doctorate,Married,21000,36,4,3,1438.3,1674,42,0.616
827619933,48,M,2,Uneducated,Single,45000,44,3,1,9673.0,3541,87,0.0
779135808,56,F,2,Doctorate,Single,44000,38,5,1,3609.0,4318,81,0.284
719751483,39,F,2,Uneducated,Single,24000,36,4,3,1438.3,2567,48,0.4
708219858,39,M,2,Graduate,Single,50000,26,6,3,6423.0,4295,70,0.0
779681433,48,F,3,Graduate,Married,57000,31,6,3,14899.0,1519,26,0.0
720169383,52,F,2,College,Married,43000,41,3,1,3224.0,3707,74,0.655
718056033,44,F,3,High School,Married,24000,34,5,3,4135.0,3334,56,0.388
789226683,44,M,1,Graduate,Married,64000,33,6,2,4969.0,3878,82,0.239
822902508,41,F,3,College,Single,55000,37,3,3,8376.0,4015,77,0.146
780462183,44,M,2,Post-Graduate,Single,114000,31,5,5,3454.0,4026,67,0.598
715502808,42,M,3,High School,Married,99000,36,4,3,25944.0,4442,76,0.077
788755158,49,M,3,High School,Married,66000,29,4,3,1438.3,3016,80,0.372
780038058,38,F,0,High School,Single,23000,22,3,2,1556.0,2283,46,0.0
709536483,57,M,3,Graduate,Married,63000,49,5,0,8701.0,1999,41,0.025
712563408,33,M,2,Uneducated,Single,53000,18,1,1,5600.0,2296,46,0.449
771222558,45,F,3,Graduate,Unknown,24000,32,6,1,2900.0,4467,79,0.696
708145908,61,F,0,Graduate,Married,40000,50,3,3,4906.0,3999,71,0.445
717755058,41,F,4,Doctorate,Single,22000,36,4,3,2687.0,4096,76,0.49
789109983,40,F,3,High School,Divorced,49000,28,4,1,4464.0,3870,73,0.318
802600233,51,F,2,Graduate,Single,56000,45,5,1,1438.3,4124,59,0.604
720449208,34,F,1,College,Married,24000,16,6,1,2221.0,4758,64,0.817
719557983,42,M,4,Uneducated,Married,60000,36,5,3,2966.0,4416,83,0.799
766111383,38,F,2,High School,Married,53000,31,4,2,1593.0,4136,67,0.685
789367083,41,F,2,Uneducated,Single,33000,31,5,3,2450.0,3778,64,0.608
710538183,53,F,3,Graduate,Divorced,29000,42,3,2,1529.0,4220,83,0.368
708534033,45,F,3,Graduate,Single,45000,36,5,2,6274.0,4726,82,0.141
716739258,43,F,4,Uneducated,Single,24000,33,5,2,1438.3,3932,62,0.0
788940558,41,F,3,Graduate,Married,29000,27,6,1,2134.0,4224,75,0.508
714722808,50,M,1,College,Married,107000,33,5,3,17158.0,4153,91,0.071
713249883,51,F,2,Uneducated,Married,50000,36,6,3,3359.0,4572,81,0.26
714207483,47,M,3,Graduate,Married,105000,41,6,1,11997.0,4125,80,0.119
720068808,41,F,2,Graduate,Married,33000,32,3,3,3302.0,3899,65,0.6
778601733,55,F,3,High School,Single,49000,47,5,4,2687.0,2370,34,0.629
709779258,53,F,3,Post-Graduate,Married,33000,43,4,3,1438.3,4075,71,0.0
713696808,46,F,3,High School,Married,36000,39,3,3,1801.0,2252,42,0.175
720044658,53,M,1,Post-Graduate,Single,69000,46,6,2,4573.0,2720,46,0.454
716373483,48,F,5,Graduate,Married,33000,40,4,3,2860.0,1544,45,0.88
714305508,46,F,3,Uneducated,Married,46000,36,6,3,13387.0,3706,81,0.0
712202433,46,F,2,High School,Single,26000,36,3,3,2283.0,3687,68,0.447
716600733,47,F,4,Graduate,Married,29000,36,3,3,2033.0,2572,43,0.112
778372158,49,F,5,High School,Married,58000,33,6,3,2506.0,4747,91,0.618
714176133,47,F,1,Uneducated,Single,28000,36,5,2,1438.3,4220,87,0.511
708969633,42,M,4,Uneducated,Unknown,97000,36,6,5,2447.0,4544,80,0.897
715765758,54,F,2,Uneducated,Single,37000,41,5,2,1438.3,4217,72,0.566
803097333,41,M,2,Graduate,Married,98000,35,3,3,10873.0,5089,82,0.139
710411358,39,F,4,College,Married,52000,28,4,2,7596.0,2164,45,0.289
715660308,54,F,3,College,Married,34000,44,5,3,2921.0,2612,33,0.826
711866358,42,F,3,High School,Single,53000,30,4,2,10136.0,4429,78,0.0
710738883,52,F,3,High School,Married,35000,36,4,2,2187.0,4222,61,0.5
717822108,60,F,0,Uneducated,Single,38000,48,3,2,3302.0,4613,85,0.762
714407058,40,M,3,Uneducated,Divorced,93000,29,3,2,30997.0,3821,81,0.075
710744433,48,F,1,Uneducated,Single,28000,38,5,2,2578.0,4077,78,0.94
778959258,51,F,1,Graduate,Married,36000,32,5,3,1438.3,2585,45,0.0
713320008,48,M,3,Graduate,Single,98000,37,3,3,3034.0,4172,66,0.154
766795983,46,F,1,College,Single,21000,40,4,2,1438.3,4692,91,0.0
716256483,50,F,2,Graduate,Single,77000,36,6,2,2611.0,4232,80,0.699
712364283,54,F,2,Doctorate,Married,42000,43,5,3,2222.0,3960,79,0.629
714620358,37,F,2,Graduate,Divorced,26000,30,3,3,3328.0,2196,47,0.756
709145958,43,F,3,Uneducated,Married,30000,36,2,2,2440.0,1533,42,0.411
709787733,54,F,4,College,Single,23000,48,3,2,9723.0,4043,76,0.134
809071083,60,F,1,Graduate,Single,26000,55,4,1,2346.0,4592,90,0.916
721165608,51,M,2,Graduate,Married,78000,36,3,6,26142.0,3969,78,0.0
716668308,39,F,4,High School,Single,29000,36,3,2,12405.0,3151,39,0.0
708760458,47,M,1,High School,Single,118000,36,4,3,17655.0,3692,79,0.0
720333783,51,F,2,High School,Married,24000,33,3,1,4941.0,3822,50,0.159
789212883,30,F,1,Uneducated,Divorced,32000,19,6,1,1644.0,2533,44,0.0
711341433,34,F,2,Graduate,Single,63000,24,6,3,3095.0,3901,77,0.649
720235608,60,F,0,Graduate,Unknown,35000,36,4,3,3828.0,4470,58,0.0
716890533,49,F,2,Uneducated,Single,29000,36,6,2,2182.0,5377,86,0.789
708491508,51,M,2,Post-Graduate,Single,60000,42,3,3,13906.0,3856,68,0.103
718542858,50,M,1,High School,Married,97000,36,6,3,10588.0,4623,84,0.094
717750858,32,F,2,Post-Graduate,Single,23000,16,3,3,2973.0,3769,78,0.823
712450008,50,F,2,Post-Graduate,Married,79000,36,5,2,4045.0,2438,41,0.0
827628408,40,M,4,Graduate,Married,96000,36,3,3,2165.0,3672,64,0.677
713492583,34,F,2,Graduate,Married,27000,29,5,2,5845.0,2308,35,0.0
718054833,50,M,2,College,Single,170000,37,6,3,15341.0,2916,65,0.066
788770908,45,M,4,College,Married,62000,26,6,2,3035.0,4275,67,0.494
710175783,45,F,3,High School,Single,101000,25,4,2,1986.0,4303,59,0.525
715429608,45,F,3,College,Married,31000,37,4,3,4602.0,3520,66,0.33
714058308,43,F,5,Uneducated,Single,26000,36,5,3,2689.0,1941,53,0.887
717965808,65,M,0,Graduate,Single,45000,54,5,1,9383.0,5783,73,0.088
709265208,47,F,4,Graduate,Single,38000,37,4,3,1438.3,4422,59,0.542
713114133,42,F,2,Uneducated,Single,36000,23,4,2,1443.0,2092,38,0.0
721349883,51,F,4,Graduate,Single,39000,39,3,2,2847.0,3672,59,0.731
758965158,44,M,5,High School,Single,92000,37,4,2,15638.0,4396,83,0.111
749722908,43,M,2,Post-Graduate,Married,128000,36,3,3,10700.0,4054,68,0.126
709495833,44,F,2,Graduate,Single,36000,36,5,2,1438.3,1944,36,0.0
717575958,50,F,1,Post-Graduate,Married,43000,41,6,3,1694.0,2349,42,0.283
714406158,53,F,3,High School,Divorced,140000,36,4,3,7939.0,2269,42,0.0
767243208,42,F,3,Graduate,Single,30000,35,3,2,2555.0,4193,79,0.621
711515433,55,F,2,Graduate,Single,24000,36,3,1,2850.0,4320,85,0.883
720190908,59,M,1,High School,Single,74000,51,6,2,8973.0,4699,72,0.145
818814933,58,F,1,Graduate,Single,54000,53,3,3,6960.0,3112,79,0.221
719794383,60,F,2,College,Married,29000,41,6,2,4167.0,5039,85,0.0
709766808,49,F,2,Uneducated,Married,117000,36,4,3,5099.0,3819,82,0.231
709666908,42,F,4,Graduate,Divorced,148000,36,3,3,2782.0,4669,93,0.641
794653983,44,F,3,Graduate,Married,31000,27,3,1,1480.0,5245,80,0.687
716593533,56,M,1,High School,Single,107000,45,4,1,5070.0,3651,76,0.0
714113658,52,M,2,Uneducated,Single,88000,41,3,3,2757.0,3992,76,0.517
708776658,54,M,2,Graduate,Married,101000,43,6,3,5774.0,4444,70,0.263
712225008,55,M,2,Graduate,Married,78000,44,6,6,6054.0,3998,80,0.182
787450758,57,M,1,High School,Single,68000,43,3,3,19090.0,4712,88,0.0
789099783,43,F,2,Uneducated,Married,24000,31,6,3,2069.0,4117,70,0.406
711751533,47,F,4,Graduate,Married,34000,37,3,1,2447.0,4784,75,0.806
708367908,56,F,1,Uneducated,Married,30000,47,6,1,3022.0,4390,82,0.538
714951858,44,F,2,Graduate,Married,20000,36,5,1,4473.0,4047,56,0.0
720436008,54,F,1,Doctorate,Unknown,36000,43,4,6,5267.0,4196,81,0.0
718984533,37,M,3,Graduate,Single,90000,29,6,2,7199.0,4552,100,0.177
716982483,49,F,2,Graduate,Married,29000,38,3,4,1438.3,4497,79,0.0
708681708,51,F,2,College,Single,21000,43,5,3,3245.0,1977,29,0.0
720202008,47,F,5,Graduate,Single,54000,40,4,3,3888.0,4377,88,0.647
714483033,45,F,5,College,Married,75000,40,3,2,14728.0,4660,85,0.0
711468708,38,F,4,High School,Single,43000,31,4,3,1438.3,1986,52,0.0
821724483,48,M,4,Graduate,Single,44000,43,2,3,11272.0,1455,34,0.155
716402508,49,F,3,Graduate,Unknown,22000,36,4,3,2705.0,4265,87,0.621
721189008,41,M,4,Graduate,Married,114000,27,4,2,12270.0,4578,67,0.0
712867983,54,F,2,Uneducated,Single,28000,43,6,1,3006.0,5177,66,0.211
713814408,39,M,2,Uneducated,Single,87000,36,6,2,7901.0,3667,66,0.15
716671983,38,M,0,High School,Single,106000,29,3,3,5983.0,4141,65,0.315
708252108,64,M,0,College,Single,43000,53,6,3,7362.0,4065,65,0.259
717212958,55,M,2,Doctorate,Single,83000,36,6,3,3046.0,3153,57,0.793
713048733,50,M,2,Uneducated,Married,124000,40,3,1,34516.0,4054,75,0.054
779841483,55,F,1,Doctorate,Married,28000,39,1,3,12972.0,2238,36,0.11
710701233,44,F,5,Graduate,Single,132000,37,3,1,17785.0,3890,72,0.071
718837683,55,M,2,High School,Single,195000,49,6,3,3029.0,2394,50,0.497
718127958,58,M,0,Graduate,Divorced,45000,36,4,2,9097.0,4174,85,0.182
718685358,51,F,2,Uneducated,Single,30000,44,6,1,1438.3,4488,84,0.0
771559158,58,M,3,Uneducated,Unknown,114000,46,3,1,2375.0,4769,80,0.49
710138883,47,F,3,Graduate,Unknown,21000,36,5,2,8109.0,1835,43,0.0
711197658,53,F,1,Post-Graduate,Single,46000,43,5,1,2618.0,4198,68,0.774
709045683,42,F,3,Uneducated,Married,56000,30,3,2,3549.0,3921,63,0.0
708272808,45,M,5,Graduate,Single,31000,36,4,2,2718.0,3542,59,0.542
720292983,60,F,0,Graduate,Married,36000,51,6,1,2230.0,4929,61,0.805
709112508,42,F,3,College,Single,31000,36,3,3,3802.0,2165,36,0.342
712840608,55,F,2,Uneducated,Married,31000,43,6,2,2736.0,4078,85,0.363
788920308,51,F,2,High School,Married,27000,37,3,2,2258.0,4368,75,0.554
718160358,51,F,1,Graduate,Married,21000,39,5,3,1438.3,2492,35,0.0
719325783,65,M,2,College,Single,31000,36,4,2,2954.0,1909,28,0.852
712885533,50,M,4,Graduate,Married,89000,31,6,3,11882.0,3291,62,0.124
719268333,49,F,3,Uneducated,Married,36000,36,5,3,1438.3,4205,88,0.0
721004133,38,F,2,Graduate,Single,34000,25,6,2,1438.3,4093,73,0.374
714103908,54,F,3,Doctorate,Single,35000,36,4,2,2778.0,4515,74,0.267
771502383,54,F,1,High School,Married,25000,42,3,5,2474.0,4884,80,0.622
713014533,54,F,3,Graduate,Single,44000,43,6,3,5632.0,3557,64,0.283
713980383,49,F,3,Graduate,Single,117000,38,1,2,11025.0,1902,28,0.0
711294258,43,F,1,Graduate,Single,39000,38,3,3,2642.0,4780,88,0.9
719954733,43,M,2,Graduate,Married,99000,28,5,6,30357.0,4435,68,0.041
711561933,57,F,1,Uneducated,Divorced,26000,47,6,6,2201.0,4256,70,0.645
826077033,46,F,2,High School,Married,22000,42,1,0,2002.0,2423,39,0.0
711555483,43,F,3,High School,Unknown,68000,36,3,3,8777.0,4551,83,0.287
715194183,53,F,2,College,Single,37000,36,3,3,2575.0,2423,43,0.16
716929233,43,F,3,Post-Graduate,Single,56000,24,3,3,5182.0,5235,92,0.31
709014558,49,M,2,Uneducated,Married,77000,42,3,3,3783.0,4383,82,0.0
710636208,51,M,3,Uneducated,Married,148000,40,3,5,34516.0,3847,74,0.0
815525508,46,F,3,High School,Unknown,37000,41,2,1,1515.0,3894,60,0.0
718746933,56,F,3,High School,Married,29000,47,6,3,2865.0,3441,66,0.706
715686183,46,F,4,Graduate,Single,50000,34,6,2,2711.0,4795,65,0.0
741778458,54,F,2,Graduate,Single,35000,47,3,2,2341.0,3406,57,0.662
801056358,51,M,1,High School,Single,117000,45,6,1,13287.0,3851,75,0.14
709486158,33,F,3,Graduate,Married,30000,20,5,1,1438.3,4530,72,0.0
